movieId,title,genres,Director,Rotten Tomatoes,imdbRatings,imdbVotes
66371,Departures (Okuribito) (2008),Drama,Yôjirô Takita,8.2,8,54801
66509,Funny People (2009),Comedy|Drama,Judd Apatow,6.67,6.3,123462
66665,Away We Go (2009),Comedy|Drama|Romance,Sam Mendes,6.58,7,54937
66783,Friday the 13th (2009),Horror,Sean S. Cunningham,6.76,6.4,156800
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,Harald Zwart,5.05,5.6,48049
67087,"I Love You, Man (2009)",Comedy,John Hamburg,4.96,7,215945
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller,Peter Cornwell,7.93,5.8,64856
67193,Duplicity (2009),Crime|Romance|Thriller,Tony Gilroy,6.49,6.1,52206
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,Alex Proyas,6.58,6.2,246868
67267,Sunshine Cleaning (2008),Comedy|Drama,Christine Jeffs,8.47,6.8,74009
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,"Rob Letterman, Conrad Vernon",6.76,6.4,175268
67695,Observe and Report (2009),Action|Comedy,Jody Hill,6.22,5.8,65184
67734,Adventureland (2009),Comedy|Drama,Greg Mottola,7.93,6.8,168216
67788,Confessions of a Shopaholic (2009),Comedy|Romance,P.J. Hogan,6.22,5.8,82799
67867,Dragonball Evolution (2009),Action|Adventure|Fantasy|Sci-Fi,James Wong,9.1,2.5,79342
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,Rob Cohen,7.12,6.8,417450
67997,In the Loop (2009),Comedy,Armando Iannucci,8.11,7.4,61488
68135,17 Again (2009),Comedy|Drama,Burr Steers,6.76,6.4,215835
68157,Inglourious Basterds (2009),Action|Drama|War,Quentin Tarantino,8.2,8.4,1582997
68159,State of Play (2009),Crime|Drama|Thriller,Kevin Macdonald,7.39,7.1,160358
68194,"Damned United, The (2009)",Drama,Tom Hooper,8.92,7.5,45624
68205,Crank: High Voltage (2009),Action|Comedy|Crime,"Mark Neveldine, Brian Taylor",5.32,6.1,158241
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,Duncan Jones,8.11,7.8,375547
68269,"Young Victoria, The (2009)",Drama|Romance,Jean-Marc Vallée,2.08,7.2,66231
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,Gavin Hood,6.85,6.5,530298
68347,Sin Nombre (2009),Crime|Drama|Thriller,Cary Joji Fukunaga,7.75,7.5,33968
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,J.J. Abrams,8.11,7.9,619624
68522,Earth (2007),Documentary,"Alastair Fothergill, Mark Linfield",8.83,7.9,14730
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,Ron Howard,3.43,6.7,309128
68659,Fanboys (2009),Adventure|Comedy|Drama,Kyle Newman,6.31,6.5,61027
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,McG,6.85,6.5,376417
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,Shawn Levy,6.4,6,211271
68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,Rian Johnson,6.49,6.7,52536
68932,"Soloist, The (2009)",Drama|Musical,Joe Wright,7.03,6.7,55199
68941,"Last House on the Left, The (2009)",Drama|Horror|Thriller,Dennis Iliadis,3.43,6.5,99634
68952,Drag Me to Hell (2009),Comedy|Horror,Sam Raimi,6.94,6.6,216460
68954,Up (2009),Adventure|Animation|Children|Drama,"Pete Docter, Bob Peterson",9.8,8.3,1121172
69122,"Hangover, The (2009)",Comedy|Crime,Todd Phillips,7.93,7.7,841025
69134,Antichrist (2009),Drama|Fantasy,Lars von Trier,4.42,6.5,135829
69275,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,Tommy Wirkola,4.33,6.3,69778
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,Brad Silberling,5.77,5.3,74988
69406,"Proposal, The (2009)",Comedy|Romance,Anne Fletcher,7.03,6.7,356787
69436,Year One (2009),Adventure|Comedy,Harold Ramis,5.41,4.9,103432
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,Kathryn Bigelow,7.75,7.5,473634
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Michael Bay,6.4,6,428298
69529,Home (2009),Documentary,Tim Johnson,6.85,6.5,110992
69604,Whatever Works (2009),Comedy|Romance,Woody Allen,7.39,7.1,76745
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,Mark Waters,10,5.8,94422
69640,Public Enemies (2009),Crime|Drama|Thriller,Michael Mann,8.2,7,318050
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,"Carlos Saldanha, Michael Thurmeier",6.13,6.9,264077
69712,My Sister's Keeper (2009),Drama,Nick Cassavetes,7.57,7.3,98036
69784,Brüno (Bruno) (2009),Comedy,Larry Charles,6.31,5.9,153576
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,David Yates,7.84,7.6,592872
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,Terry Gilliam,9.1,6.8,153744
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,Jaume Collet-Serra,9.28,7,250256
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,Neill Blomkamp,8.11,7.9,716045
70293,Julie & Julia (2009),Comedy|Drama|Romance,Andrew L. Stone,6.58,6.2,2180
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,Andy Fickman,3.97,5.7,62992
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,Peter Chelsom,5.14,4.6,45490
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,Stephen Sommers,8.47,5.7,214983
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,"Hiroshi Haraguchi, Masayuki, Kazuya Tsurumaki",7.75,7.5,27430
70567,Adam (2009),Drama|Romance,Max Mayer,7.39,7.1,35632
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,Robert Schwentke,7.39,7.1,157768
70728,Bronson (2009),Action|Comedy|Drama|Thriller,Nicolas Winding Refn,7.3,7,140261
71057,9 (2009),Adventure|Animation|Sci-Fi,Shane Acker,7.3,7,146973
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,Gareth Carrivick,2.35,7,36468
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,Christian Alvart,8.38,6.7,159480
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,Grant Heslov,6.58,6.2,137101
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,Karyn Kusama,4.96,5.5,150198
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,Steven Soderbergh,8.02,6.5,67366
71248,Extract (2009),Comedy,Mike Judge,9.19,6.1,50180
71254,Gamer (2009),Action|Sci-Fi|Thriller,"Mark Neveldine, Brian Taylor",6.13,5.7,139331
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,"Phil Lord, Christopher Miller",10,6.9,257602
71282,"Food, Inc. (2008)",Documentary,Robert Kenner,8.02,7.8,52176
71304,Thirst (Bakjwi) (2009),Drama|Horror,Park Chan-wook,10,7.1,51218
71379,Paranormal Activity (2009),Horror|Thriller,Oren Peli,6.67,6.3,255711
71429,World's Greatest Dad (2009),Comedy|Drama,Bobcat Goldthwait,7.21,6.9,40695
71450,Capitalism: A Love Story (2009),Documentary,Michael Moore,7.66,7.4,43831
71466,City Island (2009),Comedy|Drama,Raymond De Felitta,9.46,7.3,32445
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,Michael Dougherty,7.03,6.7,103947
71518,Whip It (2009),Comedy|Drama,Drew Barrymore,5.41,6.9,70080
71520,"Invention of Lying, The (2009)",Comedy,"Ricky Gervais, Matthew Robinson",6.76,6.4,148606
71530,Surrogates (2009),Action|Sci-Fi|Thriller,Jonathan Mostow,8.47,6.3,180006
71535,Zombieland (2009),Action|Comedy|Horror,Ruben Fleischer,3.34,7.5,617556
71668,Couples Retreat (2009),Comedy|Romance,Peter Billingsley,6.4,5.5,114566
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,Spike Jonze,7.03,6.7,108364
71838,Law Abiding Citizen (2009),Drama|Thriller,F. Gary Gray,9.64,7.4,318351
72011,Up in the Air (2009),Drama|Romance,Jason Reitman,7.66,7.4,348502
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,Kevin Greutert,5.5,6,124843
72171,Black Dynamite (2009),Action|Comedy,Scott Sanders,5.05,7.4,51524
72209,Astro Boy (2009),Action|Animation|Children|Sci-Fi,David Bowers,6.58,6.2,39781
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,Wes Anderson,8.11,7.9,270091
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,Peter Sohn,8.29,8.1,23351
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,Roland Emmerich,3.9,5.8,396305
72380,"Box, The (2009)",Drama|Horror|Mystery|Sci-Fi|Thriller,Richard Kelly,6.04,5.6,95137
72386,Broken Embraces (Los abrazos rotos) (2009),Drama|Romance|Thriller,Pedro Almodóvar,9.28,7.2,42512
72393,"Fourth Kind, The (2009)",Horror|Mystery|Sci-Fi|Thriller,Olatunde Osunsanmi,6.31,5.9,81562
72395,Precious (2009),Drama,Lee Daniels,7.3,7.3,115761
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,Werner Herzog,6.94,6.6,80643
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller,James McTeigue,4.06,6.3,75558
72605,Brothers (2009),Drama|Thriller|War,Jim Sheridan,2.98,7.1,145223
72641,"Blind Side, The  (2009)",Drama,John Lee Hancock,7.93,7.6,359539
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,"Jorge Blanco, Javier Abad, Marcos Martínez",6.4,6,58428
72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller,Peter Jackson,4.42,6.6,179345
72733,Invictus (2009),Drama,Clint Eastwood,7.57,7.3,167501
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,"Ron Clements, John Musker",4.15,7.2,165658
72741,Everybody's Fine (2009),Drama,Kirk Jones,7.39,7.1,63958
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,James Cameron,8.11,7.9,1384939
73015,It's Complicated (2009),Comedy|Romance,Nancy Meyers,6.85,6.5,98334
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,Guy Ritchie,8.11,7.6,670460
73023,Crazy Heart (2009),Drama|Romance,Scott Cooper,9.46,7.2,94414
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical,Betty Thomas,8.47,4.5,54471
73211,Pontypool (2008),Horror|Thriller,Bruce McDonald,6.85,6.5,35183
73266,Youth in Revolt (2009),Comedy|Drama|Romance,Miguel Arteta,6.76,6.4,75848
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,"Michael Spierig, Peter Spierig",8.47,6.4,134768
73319,Leap Year (2010),Comedy|Romance,Anand Tucker,6.76,6.4,110393
73321,"Book of Eli, The (2010)",Action|Adventure|Drama,"Albert Hughes, Allen Hughes",7.03,6.8,338209
73587,Soul Kitchen (2009),Comedy,Fatih Akin,2.17,7.2,40236
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,Larry Roemer,8.2,8,37359
73881,3 Idiots (2009),Comedy|Drama|Romance,Rajkumar Hirani,10,8.4,432267
73929,Legion (2010),Action|Fantasy|Horror|Thriller,Scott Stewart,5.95,5.3,111735
74154,When in Rome (2010),Comedy|Romance,Mark Steven Johnson,7.39,5.5,64481
74156,Edge of Darkness (2010),Drama|Thriller,Martin Campbell,7.93,6.6,98752
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,Christopher Smith,5.5,6.9,129059
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,"Glenn Ficarra, John Requa",4.6,6.6,99550
74370,"House of the Devil, The (2009)",Horror|Thriller,Ti West,6.67,6.3,50730
74416,Fish Tank (2009),Drama,Andrea Arnold,8.92,7.3,64833
74450,Valentine's Day (2010),Comedy|Romance,Garry Marshall,6.13,5.7,125385
74452,"Wolfman, The (2010)",Horror|Thriller,Joe Johnston,9.37,5.8,111495
74458,Shutter Island (2010),Drama|Mystery|Thriller,Martin Scorsese,10,8.2,1450388
74532,Cop Out (2010),Action|Comedy|Crime,Kevin Smith,9.73,5.5,90286
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,Roman Polanski,7.48,7.2,170756
74553,"Secret of Kells, The (2009)",Animation|Fantasy,"Tomm Moore, Nora Twomey",7.75,7.5,38065
74624,Agora (2009),Adventure|Drama|Romance,Alejandro Amenábar,7.39,7.1,72935
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,Patrick Alessandrin,6.85,6.5,46214
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,Breck Eisner,4.42,6.5,128608
74688,Dear John (2010),Drama|Romance|War,Lasse Hallström,5.59,6.3,157302
74698,Tooth Fairy (2010),Comedy|Fantasy,Michael Lembeck,5.5,5,49519
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,Aleksandr Seryy,8.2,8.3,12834
74750,[REC]0xb2 (2009),Horror|Thriller,"Jaume Balagueró, Paco Plaza",6.6,6.5,78239
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,Tim Burton,6.76,6.4,439808
74795,Green Zone (2010),Action|Drama|Thriller|War,Paul Greengrass,7.75,6.8,142449
74851,From Paris with Love (2010),Action|Crime,Pierre Morel,6.76,6.4,121187
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,Oliver Parker,6.58,6.2,68087
74916,Greenberg (2010),Comedy|Drama,Noah Baumbach,10,6.1,39291
74946,She's Out of My League (2010),Comedy,Jim Field Smith,9.46,6.4,143958
74948,Harry Brown (2009),Crime|Drama|Thriller,Daniel Barber,7.48,7.2,91152
75341,Remember Me (2010),Drama|Romance,Allen Coulter,7.39,7.1,155433
75395,Frozen (2010),Drama|Horror|Thriller,"Chris Buck, Jennifer Lee",7.66,7.4,660476
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,Andy Tennant,9.1,5.5,134071
75985,Repo Men (2010),Action|Sci-Fi|Thriller,Miguel Sapochnik,6.67,6.3,110668
76030,Case 39 (2009),Horror|Thriller,Christian Alvart,6.58,6.2,92978
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,Steve Pink,6.76,6.4,185635
76079,Chloe (2009),Drama|Thriller,Atom Egoyan,7.39,6.3,77574
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,Bong Joon Ho,3.43,7.7,71107
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,"Dean DeBlois, Chris Sanders",9.9,8.1,800236
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,Jean-Pierre Jeunet,7.39,7.1,31207
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,Louis Leterrier,6.22,5.8,292373
76251,Kick-Ass (2010),Action|Comedy,Matthew Vaughn,7.84,7.6,590590
76293,Date Night (2010),Action|Comedy|Romance,Shawn Levy,8.38,6.3,171771
76763,"Runaways, The (2010)",Drama|Musical,Floria Sigismondi,4.51,6.5,50689
77201,Valhalla Rising (2009),Action|Drama|War,Nicolas Winding Refn,6.4,6,63462
77307,Dogtooth (Kynodontas) (2009),Drama,Yorgos Lanthimos,7.48,7.2,109880
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,Sylvain White,6.58,6.2,106778
77414,"Last Song, The (2010)",Drama|Romance,Julie Anne Robinson,6.4,6,92308
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,Banksy,7.21,7.9,68672
77540,Solomon Kane (2009),Action|Adventure|Fantasy|Horror,M.J. Bassett,6.49,6.1,76186
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,Jon Favreau,7.21,6.9,865285
77667,MacGruber (2010),Action|Comedy,Jorma Taccone,6.04,5.6,47168
77800,Four Lions (2010),Comedy|Drama,Christopher Morris,7.57,7.3,84948
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,Ridley Scott,6.94,6.6,283080
78039,Blue Valentine (2010),Drama|Romance,Derek Cianfrance,9.64,7.3,210574
78041,Killers (2010),Action|Comedy,Robert Luketic,5.86,5.4,95515
78088,Buried (2010),Mystery|Thriller,Rodrigo Cortés,7.39,7,167954
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,Mike Newell,8.29,6.6,303806
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,Michael Patrick King,7.75,4.5,83731
78209,Get Him to the Greek (2010),Comedy,Nicholas Stoller,6.67,6.3,185292
78218,Unthinkable (2010),Drama|Thriller,Gregor Jordan,7.3,7,92879
78264,"Back-up Plan, The (2010)",Comedy|Romance,Alan Poul,5.77,5.3,51908
78266,Splice (2009),Horror|Sci-Fi|Thriller,Vincenzo Natali,9.19,5.8,101249
78316,Letters to Juliet (2010),Drama|Romance,Gary Winick,6.85,6.5,106976
78349,Exam (2009),Mystery|Thriller,Stuart Hazeldine,7.48,6.8,124775
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,Jimmy Hayward,6.49,4.7,61591
78469,"A-Team, The (2010)",Action|Comedy|Thriller,Joe Carnahan,6.04,6.7,268549
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,Lee Unkrich,8.47,8.3,892138
78574,Winter's Bone (2010),Drama|Thriller,Debra Granik,7.39,7.1,150095
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,Mike Mitchell,6.67,6.3,223999
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,David Slade,5.77,5.1,260035
78836,Enter the Void (2009),Drama,Gaspar Noé,7.03,7.2,87535
79057,Predators (2010),Action|Sci-Fi|Thriller,Nimród Antal,5.59,6.4,243560
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,"Pierre Coffin, Chris Renaud",7.84,7.6,582023
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,Christopher Nolan,8.7,8.8,2547638
79134,Grown Ups (2010),Comedy,Dennis Dugan,2.71,6,273980
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,Jon Turteltaub,6.76,6.1,169648
79185,Knight and Day (2010),Action|Comedy|Romance,James Mangold,6.67,6.3,210276
79224,"Karate Kid, The (2010)",Action|Children|Drama,John G. Avildsen,7.48,7.3,243401
79242,"Kids Are All Right, The (2010)",Comedy|Drama,Lisa Cholodenko,7.3,7,134262
79293,Salt (2010),Action|Thriller,Phillip Noyce,6.76,6.4,329266
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,Jaco Van Dormael,5.5,7.7,245350
79428,Dinner for Schmucks (2010),Comedy,Jay Roach,6.31,5.9,110534
79553,Ip Man 2 (2010),Action,Wilson Yip,7.75,7.5,110652
79592,"Other Guys, The (2010)",Action|Comedy,Adam McKay,6.94,6.6,286792
79695,"Expendables, The (2010)",Action|Adventure|Thriller,Sylvester Stallone,6.76,6.4,363553
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,Edgar Wright,7.84,7.6,463450
79720,Animal Kingdom (2010),Crime|Drama,David Michôd,8.2,7.2,60481
79796,Centurion (2010),Action|Adventure|Drama|Thriller|War,Neil Marshall,6.67,6.3,86142
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,Joe Dante,6.31,5.9,24544
80126,"American, The (2010)",Drama|Thriller,Anton Corbijn,6.67,6.3,101627
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,"Ethan Maniquis, Robert Rodriguez",6.94,6.6,203732
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,Paul W.S. Anderson,6.22,5.8,179152
80463,"Social Network, The (2010)",Drama,David Fincher,4.78,7.8,758276
80489,"Town, The (2010)",Crime|Drama|Thriller,Ben Affleck,7.75,7.5,415535
80549,Easy A (2010),Comedy|Romance,Will Gluck,7.39,7,417779
80551,Eat Pray Love (2010),Drama|Romance,Ryan Murphy,6.22,5.8,105841
80586,Flipped (2010),Comedy|Drama|Romance,Rob Reiner,7.93,7.7,97419
80590,Wall Street: Money Never Sleeps (2010),Drama,Oliver Stone,2.08,6.2,106609
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,Zack Snyder,7.21,6.9,87585
80693,It's Kind of a Funny Story (2010),Comedy|Drama,"Anna Boden, Ryan Fleck",7.39,7.1,147760
80831,Let Me In (2010),Drama|Horror|Mystery,Matt Reeves,7.39,7.1,127030
80839,Secretariat (2010),Adventure|Drama,Randall Wallace,7.48,7.2,30500
80846,Devil (2010),Horror|Mystery|Thriller,John Erick Dowdle,2.8,6.3,156418
80860,Life as We Know It (2010),Comedy|Romance,Greg Berlanti,8.2,6.5,138747
80862,Catfish (2010),Documentary|Mystery,"Henry Joost, Ariel Schulman",7.39,7.1,43701
80906,Inside Job (2010),Documentary,Charles Ferguson,8.38,8.2,78740
80917,Monsters (2010),Drama|Sci-Fi,Gareth Edwards,10,6.4,97373
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,Mark Romanek,2.53,7.1,152897
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,Quentin Dupieux,6.7,5.7,40230
81156,Jackass 3D (2010),Action|Comedy|Documentary,Jeff Tremaine,8.83,7,68736
81158,Restrepo (2010),Documentary|War,"Tim Hetherington, Sebastian Junger",1.9,7.4,24384
81229,Red (2010),Action|Comedy,Robert Schwentke,7.3,7,323761
81417,Paranormal Activity 2 (2010),Horror|IMAX,Tod Williams,8.11,5.7,109606
81512,Hereafter (2010),Drama|Fantasy,Clint Eastwood,10,6.5,95464
81537,Due Date (2010),Comedy,Todd Phillips,6.85,6.5,357849
81562,127 Hours (2010),Adventure|Drama|Thriller,Danny Boyle,5.86,7.5,399965
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,Tom McGrath,7.57,7.3,295642
81591,Black Swan (2010),Drama|Thriller,Darren Aronofsky,8.2,8,820604
81641,Fair Game (2010),Drama|Thriller,Doug Liman,7.12,6.8,50891
81782,Unstoppable (2010),Action|Drama|Thriller,Tony Scott,7.12,6.8,207052
81784,Morning Glory (2010),Comedy|Drama|Romance,Roger Michell,6.85,6.5,82397
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,Paul Haggis,7.57,7.3,206105
81791,Somewhere (2010),Drama,Sofia Coppola,6.67,6.3,46693
81819,Biutiful (2010),Drama,Alejandro G. Iñárritu,8.92,7.4,94396
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,David Yates,8.83,7.7,598476
81845,"King's Speech, The (2010)",Drama,Tom Hooper,7.12,8,706452
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,"Nathan Greno, Byron Howard",7.93,7.7,491212
81932,"Fighter, The (2010)",Drama,David O. Russell,8.02,7.8,387309
82095,Skyline (2010),Sci-Fi|Thriller,"Colin Strause, Greg Strause",5.05,4.5,92084
82152,Beastly (2011),Drama|Fantasy|Romance,Daniel Barnz,5.95,5.5,79810
82202,"Tourist, The (2010)",Drama|Thriller,Florian Henckel von Donnersmarck,8.47,6,256277
82459,True Grit (2010),Western,"Ethan Coen, Joel Coen",10,7.6,357394
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,Joseph Kosinski,7.12,6.8,354654
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,Jee-woon Kim,1.99,7.8,145349
